collision_index,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,casualty_type
2020010246406,1,1,3,2,62,9,2,0
2023101273949,1,1,3,1,83,11,3,0
2020010228557,3,2,1,1,26,6,3,19
2021991016930,1,1,3,2,44,7,3,0
2022010363380,1,1,3,2,26,6,3,0
2022052202365,1,1,3,1,11,3,3,0
2024411435614,1,1,3,1,21,5,3,0
202006G277483,2,1,1,2,30,6,3,9
2023141390089,2,1,2,2,38,7,3,9
2024131437658,1,1,1,2,22,5,3,9
2024211490892,1,2,2,1,28,6,3,9
202131C016721,2,1,1,2,25,5,3,-1
2024101440874,2,2,1,1,78,11,3,90
2020470953653,1,1,3,1,28,6,2,0
2021501055871,1,1,3,2,4,1,3,0
2022010372483,1,1,3,1,31,6,3,0
2023010465839,1,1,3,2,59,9,3,0
2023101391540,2,1,1,1,57,9,3,1
2024311460946,1,1,1,1,27,6,2,1
2020010241893,1,1,1,1,28,6,3,3
2022010377477,1,1,1,2,30,6,3,3
2024010515885,1,2,1,1,26,6,3,3
202060Y110441,2,1,1,1,32,6,3,5
20201371B1375,2,1,1,2,33,6,3,9
2020302001492,2,1,1,2,40,7,3,9
2020351004650,2,1,1,1,20,4,3,9
2020990956839,1,1,1,1,20,4,3,9
2021421059055,2,1,1,2,27,6,3,9
2022161180516,1,1,1,2,58,9,3,9
2022161264173,2,2,2,2,60,9,3,9
2022201226560,2,2,1,1,27,6,3,9
2022501148261,2,1,1,2,32,6,3,9
20225222BA041,2,2,1,1,73,10,3,9
2023201310398,1,2,2,2,32,6,3,9
2024201489348,2,2,2,2,38,7,3,9
2024430476443,1,1,1,1,25,5,2,9
2024440449587,1,1,1,1,30,6,3,9
2022070010200,2,2,1,1,40,7,3,19
2021461065732,1,1,1,1,41,7,3,21
2023622300383,2,2,1,1,15,3,3,-1
2024041482213,1,1,1,2,60,9,3,9
2024131425083,2,1,1,2,32,6,2,9
2024401412352,1,1,1,2,29,6,3,9
2024542984124,1,1,2,2,52,8,3,9
2020522003448,1,2,2,2,20,4,3,9
2021111013767,2,3,1,2,50,8,2,9
2021461048188,2,1,1,1,29,6,3,9
2022010389761,1,1,1,1,71,10,3,9
2022461260581,2,1,1,1,62,9,3,9
2023440284490,1,1,1,1,40,7,3,9
2024141507658,1,1,1,2,59,9,3,9
2024311526802,1,1,1,1,78,11,2,9
202031B082420,1,1,2,2,28,6,3,9
2020430395862,1,1,2,1,40,7,3,9
2020530922242,2,1,1,2,31,6,3,9
2021010293625,1,1,1,2,26,6,3,9
2021052102732,3,2,2,2,24,5,3,9
2021461024008,2,2,2,1,56,9,3,9
2021991063465,1,2,1,2,56,9,3,9
2021991075634,1,3,2,1,24,5,3,9
2022201181709,1,1,2,1,24,5,2,9
2022440400751,1,4,2,2,15,3,3,9
2022991208583,2,2,1,1,50,8,3,9
2023010460445,1,1,1,2,51,8,3,9
2023411274765,3,1,1,2,33,6,3,9
2023421282845,2,1,1,2,42,7,3,9
2023451316598,1,1,1,2,49,8,2,9
2021010311852,1,1,1,1,35,6,3,1
2021461071985,2,1,1,1,41,7,3,1
2022010403294,2,1,1,1,35,6,2,1
2022041235586,2,1,1,1,59,9,2,1
2023361355385,1,1,1,1,17,4,3,1
2020010274295,1,1,3,2,51,8,3,0
2021302101983,2,1,1,1,46,8,3,1
2023010473783,2,1,1,2,49,8,3,1
2023131392202,2,1,1,1,46,8,3,1
2024131445696,2,1,1,1,30,6,2,1
2020470971663,2,1,1,1,25,5,3,3
2021010337513,1,1,1,1,36,7,2,3
2023010460411,2,2,1,1,18,4,3,3
2024231498544,1,1,1,1,40,7,2,5
2020052000596,2,3,2,2,13,3,3,9
2020201004084,2,1,1,1,39,7,3,9
2020302001558,2,1,1,2,33,6,3,9
2020320602120,2,1,1,1,35,6,3,9
2020500992029,1,2,2,1,29,6,3,9
202060Y188595,1,1,1,1,29,6,2,9
2021010333969,1,1,1,1,50,8,3,9
2022122201432,1,1,2,2,28,6,3,9
2022201226522,2,1,1,1,25,5,3,9
2022411143723,1,1,1,2,43,7,3,9
2023101300013,2,1,1,2,44,7,3,9
2024461462423,1,3,2,1,3,1,3,9
202131B198821,1,1,1,1,44,7,2,19
2024010528571,2,1,2,1,5,1,3,9
2024211413087,1,1,1,1,25,5,3,9
2024531474288,1,1,1,1,86,11,3,9
202006N173229,1,1,1,2,30,6,3,9
2020140919287,2,1,1,2,67,10,3,9
2020200979597,1,1,1,1,18,4,3,9
2022131145023,1,1,1,2,37,7,2,9
2022461187178,2,1,2,2,66,10,3,9
2023201298330,2,3,1,2,38,7,3,9
2023221337148,2,1,1,1,49,8,3,9
2023221342561,2,1,1,2,30,6,3,9
2023430273260,2,1,1,1,68,10,3,9
2023471294894,2,1,1,1,42,7,3,9
2023471361386,2,1,1,2,36,7,3,9
2024010535169,1,1,1,1,26,6,3,1
2024122500172,2,1,1,1,48,8,3,1
2022010396705,2,1,1,1,51,8,3,3
2021471067331,1,1,1,1,35,6,3,-1
2022010359720,1,1,3,1,11,3,3,0
2022471144318,1,1,3,2,38,7,3,0
2023522400981,1,1,3,1,81,11,2,0
2024010499035,2,1,1,1,34,6,2,1
2024430625518,1,1,1,1,43,7,3,1
2023131260046,2,1,1,1,54,8,3,3
2022421224930,2,1,1,1,49,8,3,5
2020010274958,1,2,2,1,40,7,3,9
2020010283716,1,1,1,1,24,5,3,9
2020410985429,2,2,1,2,65,9,3,9
2021471017793,1,1,1,2,46,8,3,9
2022041174275,1,1,1,1,18,4,2,9
2022070415119,1,1,1,2,44,7,3,9
2022201216774,1,1,1,1,47,8,3,9
2022991236546,2,1,2,1,20,4,3,9
2023061293945,2,1,1,-1,44,7,3,9
2023991298035,1,3,2,1,26,6,3,9
2024010549136,1,1,1,1,31,6,3,9
2024061473368,1,3,2,1,13,3,3,9
2022122200412,2,2,1,1,58,9,3,19
2023221289592,1,2,1,1,31,6,3,19
2020531017884,1,1,2,1,19,4,3,9
2021070473141,1,1,1,2,38,7,2,9
2021401132964,2,2,1,1,75,10,3,9
2021461061633,1,1,1,1,20,4,3,9
2023161299896,1,2,2,1,60,9,3,9
2023351339411,1,2,1,1,50,8,2,9
2022010399566,1,1,1,1,56,9,3,1
2023010432206,2,1,1,1,44,7,2,1
2023440037620,1,1,1,1,17,4,3,1
2020010284520,1,1,3,1,45,7,3,0
2020302000598,1,1,3,1,29,6,3,0
2021010346908,1,1,3,2,58,9,3,0
2021010349382,1,1,3,1,19,4,3,0
2022332200537,1,1,3,1,82,11,2,0
2023161324050,1,1,3,1,21,5,3,0
2024302401273,1,1,3,2,24,5,3,0
2024531488056,1,1,3,2,17,4,2,0
2022131134551,1,1,1,1,49,8,2,1
2022547609822,2,1,1,1,20,4,3,1
2021010351467,1,1,1,1,27,6,3,3
2022010368274,1,1,1,1,26,6,2,3
2024010524646,1,1,1,1,29,6,3,3
2020010280537,1,1,1,2,48,8,3,9
2021010288623,1,1,1,1,22,5,3,9
2021231074304,2,1,1,2,48,8,3,9
2021361073905,2,3,2,1,49,8,3,9
2021451104420,1,1,1,1,21,5,3,9
2021552100694,1,3,2,2,12,3,3,9
2022131164167,1,1,1,1,24,5,2,9
2022501190705,2,3,2,2,74,10,3,9
2022520204656,1,1,1,2,18,4,3,9
2023010419830,1,2,2,2,57,9,3,9
2023141288801,1,1,1,1,29,6,3,9
2023461364696,1,1,1,2,41,7,3,9
2024010493913,1,1,1,2,25,5,3,9
2024111406755,1,3,2,2,65,9,3,9
2024131413375,1,1,1,2,53,8,3,9
2024141532100,1,1,2,2,85,11,3,9
2024411432558,2,2,2,2,30,6,3,9
2021070506672,2,1,1,1,43,7,2,19
2022302200952,1,1,1,1,39,7,3,19
2020010283744,2,1,1,1,30,6,2,-1
2020010242033,1,1,3,1,5,1,3,0
2021231104758,1,1,1,1,18,4,3,1
2021302100908,1,1,1,1,41,7,3,1
2024231505548,2,1,1,2,17,4,3,1
2024552400865,2,1,1,2,35,6,3,1
2021440391141,1,1,1,1,38,7,3,5
2020160929631,1,1,1,2,34,6,3,9
2020200973267,2,1,1,2,22,5,3,9
2020440041497,1,2,2,1,56,9,3,9
2020990961064,2,3,2,2,19,4,3,9
2020990965551,1,2,1,1,27,6,3,9
2021332100654,2,1,1,1,25,5,3,9
2021501075276,2,1,1,2,48,8,3,9
2022201273730,2,1,1,2,24,5,3,9
2022411192840,2,1,1,1,18,4,3,9
2022421162867,2,1,1,2,19,4,3,9
2022440280644,1,2,2,2,9,2,3,9
2022471147179,1,2,2,1,22,5,2,9
2022471182510,2,2,2,2,72,10,3,9
2023201461864,1,1,1,1,48,8,3,9
2023430057462,2,1,2,2,73,10,3,9
2024471425049,1,1,1,2,38,7,3,9
2021010296170,2,1,1,1,25,5,3,-1
2021320700076,2,1,1,1,18,4,2,1
2021401105587,2,2,1,1,51,8,2,1
2023101323626,2,1,1,2,36,7,3,1
2021010341680,1,1,1,1,33,6,3,3
2023010434828,1,1,1,1,36,7,3,3
2023991364999,2,2,1,1,51,8,2,8
2020140933797,1,1,1,2,70,10,2,9
2021122100561,1,1,1,1,72,10,3,9
20211383S1574,2,2,1,1,21,5,3,9
2021461103678,1,4,2,1,19,4,3,9
2022041203168,2,1,1,2,55,8,3,9
2022122200914,2,1,2,2,66,10,3,9
2022141237690,1,1,1,2,27,6,3,9
2022451237565,1,1,1,1,40,7,3,9
2023010420898,2,1,1,1,47,8,3,9
2023131329555,2,2,1,1,67,10,2,9
2023131361640,2,1,1,2,44,7,3,9
2023161370485,1,3,1,1,26,6,3,9
2023311260729,2,1,1,1,51,8,3,9
2024070900024,1,1,1,1,72,10,1,9
2024471411072,2,1,2,2,28,6,3,9
2024501470991,2,2,2,1,6,2,3,9
2021546906321,1,1,3,1,31,6,3,0
2024052401288,1,1,3,2,45,7,3,0
2020010236654,1,1,1,1,62,9,3,1
2021061087747,2,1,1,2,9,2,2,1
2023332300046,1,1,1,1,59,9,2,1
2024201416704,2,1,1,1,13,3,3,1
2024440400568,1,1,1,1,23,5,2,4
2020010240126,1,1,1,2,27,6,3,9
202031C099720,2,1,1,2,49,8,3,9
2020470992204,2,2,2,1,8,2,3,9
2021061023864,2,1,1,2,50,8,3,9
2021070754243,2,1,2,2,18,4,2,9
2021161018070,1,1,1,1,81,11,2,9
2023201284787,4,3,2,1,43,7,2,9
2023421276115,2,1,1,1,28,6,3,9
2024461456959,2,1,1,1,35,6,3,9
2020370980865,1,1,3,1,35,6,3,0
2022010369404,1,1,1,1,35,6,3,1
2023010428489,2,1,1,1,22,5,3,1
2023010460550,1,1,1,2,27,6,3,1
2024231407448,2,1,1,1,32,6,3,1
2023010446351,1,1,1,1,33,6,3,3
2022471233600,2,1,1,1,58,9,3,5
2020302001093,2,1,1,2,38,7,3,9
2020410948328,1,1,1,2,29,6,2,9
2020420931148,3,2,1,2,22,5,3,9
2021201033336,1,1,1,1,25,5,3,9
2021421102002,1,1,1,2,21,5,3,9
2022101151614,2,1,1,2,29,6,3,9
2023010449680,2,1,1,2,80,11,3,9
2023501329223,1,1,1,1,23,5,3,9
2024351428175,2,3,2,2,27,6,3,9
2023361327008,1,1,2,1,57,9,3,10
2023991325842,2,1,1,1,62,9,2,97
2024010501919,1,1,1,1,30,6,3,9
2024991444436,2,1,2,2,29,6,3,9
2020201002653,2,2,2,1,37,7,3,9
2020610026320,2,2,1,2,32,6,3,9
2021010315054,1,1,1,2,26,6,3,9
2021421114764,2,2,1,2,57,9,2,9
2021430039109,1,1,1,1,36,7,3,9
2021520104516,2,1,1,1,43,7,3,9
2022041241808,2,2,1,2,66,10,1,9
2022361162664,1,1,1,2,19,4,3,9
2022531187573,1,1,1,2,33,6,3,9
2022991169843,1,4,2,2,6,2,2,9
2023010421371,1,5,2,1,10,2,3,9
2023351300192,2,1,1,1,86,11,3,9
2021531079621,2,1,1,1,39,7,2,1
2022461261454,1,1,3,1,14,3,3,0
2022010392669,1,1,1,1,46,8,2,1
2022351234625,2,1,1,1,59,9,2,2
2020010262966,1,1,1,1,26,6,3,3
2023052302443,2,1,1,1,27,6,2,3
2023361385645,2,1,1,1,22,5,3,3
2024010501266,2,1,1,1,15,3,2,3
2020430033737,1,1,1,1,39,7,3,5
2020137AF1578,2,1,1,2,30,6,3,9
2020990925303,1,2,1,2,17,4,2,9
202131B111821,1,1,2,2,78,11,3,9
2021440245215,1,1,1,2,19,4,2,9
2022421140350,1,1,2,2,23,5,2,9
2022610057722,1,1,1,1,62,9,2,9
2023041367799,2,3,2,1,15,3,3,9
2023211310996,1,2,1,2,47,8,3,9
2023411393998,3,3,1,2,51,8,3,9
2023520301603,1,1,1,2,65,9,2,9
2023531365307,1,1,1,2,19,4,2,9
2024041522749,1,1,2,2,17,4,3,9
2024302401422,1,1,2,1,19,4,3,9
2024440383618,1,1,1,1,24,5,3,9
2024451451771,2,2,1,2,27,6,3,9
2024471420490,1,1,1,1,55,8,3,9
2020990955837,1,1,3,1,45,7,3,0
2021010288039,1,1,3,2,44,7,2,0
2022991217917,1,1,3,1,73,10,3,0
2020160997201,2,1,1,1,47,8,3,1
2022010391864,1,1,1,2,28,6,3,1
2023221395852,1,1,1,1,54,8,2,1
2024544345624,1,1,1,1,65,9,2,1
2024211401570,2,1,1,1,16,4,3,2
2020500980458,2,1,1,1,18,4,3,3
2022421199537,1,1,1,1,77,11,3,4
2024501423605,2,1,2,2,23,5,3,8
2020430381990,1,1,1,1,60,9,3,9
2020522002283,1,2,2,2,55,8,3,9
2021041038243,1,2,2,2,1,1,2,9
2021411093398,1,1,1,1,44,7,3,9
2022201267645,1,2,2,2,69,10,2,9
2022430455951,1,2,2,1,7,2,3,9
2023161269626,2,3,1,2,76,11,3,9
2024221528330,1,1,1,1,42,7,3,21
2020440382009,1,1,3,1,13,3,3,0
2020552001099,1,1,3,2,61,9,3,0
2021010324168,1,1,3,2,17,4,2,0
2023170M10983,1,1,3,1,6,2,3,0
2024430527698,1,1,3,1,42,7,3,0
2020320131914,3,2,1,1,21,5,3,1
2022052201515,2,1,1,1,31,6,3,1
2022010410674,1,1,1,1,41,7,3,3
2022052202730,2,1,1,1,30,6,3,3
2024471413081,2,1,1,1,42,7,3,3
2020440210246,1,1,1,1,22,5,2,4
2023461306205,1,2,1,1,48,8,3,5
2024411515598,2,1,1,1,63,9,2,5
2020040997987,2,1,1,1,44,7,3,9
2021221021635,1,1,1,2,74,10,2,9
2022070146646,1,1,2,2,28,6,2,9
2023131332504,1,1,1,1,37,7,3,9
2023201419514,1,1,1,1,37,7,3,9
2023430190921,3,3,2,1,42,7,3,9
2023531321790,2,2,1,2,24,5,3,9
2024440351203,1,4,2,2,6,2,3,9
2020122100047,1,1,1,1,62,9,2,17
2023991359901,1,1,1,1,19,4,3,17
2022221172619,1,1,1,1,21,5,3,19
2021010326024,2,1,1,1,59,9,3,1
2024340WN4642,1,1,1,1,52,8,3,20
2024361460302,1,1,1,1,20,4,2,3
2024501434106,2,1,1,1,30,6,3,3
2022371180638,2,1,1,1,38,7,3,2
2022101194624,1,1,1,1,21,5,2,4
2024320704838,1,1,1,1,19,4,3,4
2020010264505,2,2,1,1,59,9,2,5
2023010428432,1,1,1,1,35,6,3,5
2023531356254,1,1,1,1,35,6,2,5
2022061204430,1,2,3,2,12,3,3,0
2023201409485,1,1,3,2,39,7,3,0
2024552400421,1,1,3,2,69,10,3,0
2024991450918,1,1,1,1,31,6,2,19
2023010480133,1,1,2,2,44,7,3,11
2024010515058,1,1,1,2,58,9,3,9
2024401409251,2,2,1,2,40,7,3,9
2020010265246,1,1,1,1,33,6,3,9
2020070130108,2,1,1,1,30,6,3,9
2020360999694,2,2,1,2,34,6,2,9
2021041108486,2,1,2,2,74,10,3,9
2022061153664,1,1,1,1,42,7,3,9
2022061211446,2,1,1,1,44,7,3,9
2022371130225,3,4,2,2,49,8,3,9
2022371245102,1,1,1,1,62,9,3,9
2022401264405,2,2,1,2,36,7,2,9
2023131376407,2,1,1,1,36,7,2,9
2024010544403,1,1,1,2,29,6,3,1
2022010391038,1,1,3,2,23,5,3,0
2023461328139,1,1,3,1,55,8,2,0
2024471454443,1,1,3,1,37,7,2,0
2020990990963,2,1,1,1,38,7,3,1
2020991007993,1,1,1,1,40,7,2,1
2023010459542,2,1,1,1,53,8,3,1
2020302000865,1,1,1,1,37,7,3,4
2022552200870,2,1,1,1,64,9,3,5
2024122401218,1,2,2,2,47,8,3,5
2024131459074,2,1,1,1,66,10,2,5
2020420954179,2,2,1,1,57,9,3,9
2020440007302,5,2,1,1,43,7,3,9
2020460984212,2,1,1,1,27,6,3,9
2022010360626,1,2,2,1,52,8,3,9
2022201163037,2,2,1,2,26,6,3,9
2023010422854,2,2,2,2,7,2,3,9
2023010453704,1,1,1,1,33,6,2,9
2023010467864,1,1,1,1,29,6,3,9
2023061333026,2,1,1,1,28,6,3,9
2023101314648,1,1,2,1,16,4,3,9
2024010548888,1,1,1,1,34,6,3,9
2022010391782,1,3,2,2,8,2,3,11
2020200961556,2,2,1,1,54,8,3,19
2021061098048,1,1,3,1,37,7,2,0
2021131098614,1,1,3,1,30,6,3,0
2024010510908,1,1,3,2,76,11,2,0
2024131565479,2,1,1,1,25,5,3,1
2024302401020,2,1,1,1,13,3,3,1
2021041069571,2,1,1,1,21,5,3,3
2024622400832,2,2,1,1,34,6,3,3
2020990955698,2,1,1,1,54,8,2,5
2022010412104,2,1,1,1,38,7,2,5
2020010261274,3,4,2,1,30,6,3,9
2022031140491,1,1,1,2,53,8,2,9
2022201170634,2,1,2,2,30,6,3,9
2022451248356,1,1,1,2,49,8,3,9
2023010447660,1,1,1,2,32,6,3,9
2023101370049,1,1,1,2,29,6,3,9
2023332300777,1,1,1,1,41,7,3,9
2023991298611,2,1,1,1,39,7,3,9
2024351434420,2,1,1,1,35,6,2,9
2022111191453,1,1,1,1,52,8,2,19
202160Z146055,2,2,1,1,25,5,3,21
2021991106519,2,1,1,1,88,11,2,22
2024010514130,1,1,2,2,66,10,3,9
2024361484753,2,1,1,1,24,5,3,9
2024430074505,1,1,1,2,59,9,3,9
2024461512631,1,2,2,2,7,2,3,9
2020302000942,1,1,1,1,37,7,1,9
2020470935336,1,1,1,2,35,6,3,9
2021041102775,2,2,1,2,39,7,2,9
2021131126573,1,1,1,2,18,4,3,9
2022131256667,2,1,2,2,54,8,3,9
2023052302511,2,2,1,2,85,11,3,9
2023061374894,2,1,1,1,21,5,3,9
2023361319555,1,1,1,2,58,9,3,9
2023501362734,1,1,1,2,63,9,3,9
2023522300989,1,1,1,1,35,6,3,9
2020420974168,1,1,1,1,25,5,3,1
2023052301725,2,1,1,1,75,10,2,1
2024221453979,2,1,1,1,47,8,3,1
2022010405664,1,1,2,2,29,6,3,11
2024010545929,2,1,2,1,24,5,3,9
2024010564717,1,2,2,1,25,5,3,9
2020010277558,2,1,1,2,56,9,3,9
2020140988786,2,2,2,1,74,10,3,9
2020332000744,1,1,1,1,67,10,3,9
2020500946757,1,1,1,1,37,7,3,9
2021031130653,2,1,1,1,61,9,3,9
2021401035923,2,4,2,1,11,3,3,9
2022010383410,1,1,1,2,40,7,3,9
2022411165338,2,2,1,1,33,6,3,9
2022411181570,2,3,2,1,59,9,3,9
2023421261729,1,1,1,1,27,6,2,9
202006E168412,2,1,1,1,35,6,3,1
2023071201075,2,1,1,1,45,7,3,1
2022332200162,1,1,2,2,66,10,3,11
2024161479459,2,2,1,1,36,7,3,9
2024201506931,2,1,2,2,40,7,3,9
2024351538214,1,1,1,1,43,7,3,9
2020040986037,2,2,2,1,34,6,3,9
2020460961225,2,1,1,2,51,8,3,9
2020460970490,2,1,1,1,50,8,3,9
2020610022520,1,2,1,2,46,8,3,9
2021061028098,1,1,1,1,44,7,3,9
2021332100864,1,1,1,1,39,7,3,9
2021501031267,2,4,1,2,33,6,3,9
2022041215687,2,1,1,2,26,6,3,9
2022320707732,1,2,1,1,64,9,3,9
2023131362896,1,1,1,2,57,9,3,9
2023552301324,2,1,1,1,79,11,3,9
2024010508823,1,1,1,2,40,7,3,9
2024010523231,1,1,1,1,35,6,3,9
2024201448771,1,1,2,1,24,5,3,9
2024501449923,2,1,1,1,49,8,3,9
202454B052024,2,1,2,2,61,9,3,9
202031D052020,2,1,1,2,32,6,3,9
2020990932382,2,1,1,2,20,4,3,9
2021351045982,1,1,1,2,33,6,2,9
2021471015459,2,2,1,2,52,8,3,9
2021552100651,2,2,1,1,20,4,3,9
2022401141732,2,3,2,1,14,3,3,9
2022542563522,2,1,1,2,43,7,3,9
2022991185021,2,1,1,1,69,10,3,9
2023131259755,2,1,1,1,54,8,3,9
2023332300140,1,1,1,1,43,7,3,9
2023421358656,2,1,1,2,43,7,3,9
2021131111638,2,1,1,1,15,3,3,1
2022430346902,2,1,1,2,17,4,2,3
2024010514189,1,1,1,1,22,5,3,3
2020430373395,1,1,1,2,48,8,2,2
202454A159624,2,1,1,1,56,9,2,5
2022061162904,1,1,3,1,13,3,3,0
2022061208299,1,1,3,1,4,1,3,0
2023302300563,1,1,3,1,52,8,3,0
2024041511969,1,1,3,1,12,3,3,0
2024991428458,1,1,3,1,32,6,2,0
2021201108770,1,1,2,1,24,5,3,19
2020010242940,1,1,3,2,18,4,3,0
2020990935884,1,1,3,1,9,2,2,0
2020990958127,1,1,3,1,49,8,3,0
2022052201389,1,1,3,1,11,3,3,0
2021010296475,1,1,1,1,47,8,3,1
2021061076687,2,1,1,1,18,4,3,1
2021440146293,2,1,1,1,42,7,2,1
2021471121114,4,4,1,2,54,8,3,1
2022131179450,1,1,1,1,18,4,3,1
2023041305947,2,1,1,1,16,4,2,1
2021161124740,1,1,1,1,17,4,2,3
2020200972460,1,1,2,1,39,7,3,9
2020211005553,2,3,2,2,29,6,3,9
2021010301306,1,1,1,2,35,6,2,9
2021231119296,1,1,2,2,13,3,3,9
2021451096750,1,1,1,2,23,5,3,9
2021461049539,2,1,1,1,62,9,3,9
2021522201015,2,2,1,1,59,9,3,9
2021552101162,1,1,1,1,52,8,3,9
2022010414339,1,1,1,1,50,8,3,9
2022061170165,2,1,1,2,51,8,3,9
2022361183553,2,1,1,2,56,9,3,9
2022371184984,2,1,1,2,53,8,3,9
2022430559363,2,2,1,2,54,8,3,9
2022610014422,2,1,2,2,52,8,3,9
2023451377689,4,3,1,1,24,5,3,9
2023461294213,1,1,2,2,36,7,3,9
2023501348273,2,1,1,2,56,9,3,9
2024010551869,2,1,1,2,50,8,3,9
2024061460692,2,3,2,1,16,4,3,9
2020530945775,1,1,2,1,68,10,2,11
2024061454427,1,1,1,1,15,3,2,97
2020070127540,1,1,3,2,11,3,3,0
2021440024915,1,1,3,1,65,9,3,0
2022041221668,1,1,3,2,41,7,3,0
2024031395225,1,1,3,1,10,2,3,0
2022010352851,1,1,1,1,18,4,3,1
2021010343295,1,1,1,1,47,8,3,8
2024052402722,1,2,2,1,11,3,3,8
2024340NN4682,2,1,1,1,21,5,2,8
2020200989048,1,3,2,2,18,4,2,9
2020361010858,1,1,1,1,21,5,3,9
2021010368330,1,1,1,1,37,7,3,9
2021101113961,1,1,1,2,38,7,3,9
2022010376226,2,1,1,1,22,5,3,9
2022201207009,2,2,1,1,52,8,3,9
2022201214864,1,3,1,1,21,5,3,9
2023170H10923,1,1,1,1,21,5,3,9
2023332300727,2,1,1,2,43,7,3,9
2023351297498,2,2,2,2,81,11,3,9
2023622300193,2,2,1,1,33,6,3,9
2024041441623,1,1,2,2,64,9,3,9
2024311482627,1,1,1,1,21,5,3,9
2022010375034,1,1,2,1,32,6,3,10
2023010477574,3,2,1,1,58,9,3,19
2022131130434,1,2,2,2,15,3,2,90
2021461057728,1,1,3,2,3,1,3,0
2023211339201,1,1,3,2,65,9,2,0
2024131504069,1,1,3,2,52,8,3,0
2024451525164,1,1,3,1,5,1,2,0
2021010304340,2,1,1,1,24,5,3,2
2020010264492,1,1,1,1,24,5,3,3
2020010239744,2,1,1,1,62,9,2,4
202131D029921,2,1,1,1,30,6,3,5
2023052302127,1,1,1,1,35,6,1,5
2024131503204,1,1,1,1,59,9,3,5
2020460980540,2,1,2,1,69,10,3,9
2020470990910,2,1,1,1,28,6,3,9
2020542153320,2,1,1,1,53,8,3,9
2020622000435,1,1,1,2,30,6,3,9
2021010313383,2,1,1,2,23,5,3,9
2021131119901,1,1,1,1,36,7,3,9
2021211070560,2,2,1,1,41,7,3,9
2021371077730,2,1,2,2,37,7,3,9
2021461074936,1,2,2,1,33,6,3,9
2022070661367,2,1,1,2,59,9,3,9
2022141229502,1,1,1,2,58,9,3,9
2022361254372,3,3,1,1,58,9,3,9
2022430155227,2,1,2,9,25,5,3,9
2023010458718,1,1,1,1,45,7,3,9
2023041364885,1,1,1,2,75,10,3,9
2023401266969,2,1,1,2,43,7,3,9
2023631367976,1,1,1,1,38,7,2,9
2023991389483,2,1,1,2,55,8,3,9
2024010545578,2,1,1,2,46,8,3,9
2024041578748,1,1,1,2,62,9,3,9
2024052402603,1,2,2,2,10,2,3,9
2024371463575,2,1,1,1,19,4,3,9
2024471492191,1,1,1,1,73,10,3,9
2022311142700,1,1,1,1,51,8,3,21
202417M113524,1,1,3,2,16,4,3,0
2023010437234,1,1,1,2,25,5,3,1
2024010521608,1,1,1,1,15,3,2,1
2024451487009,2,1,1,1,20,4,3,1
2023010436000,1,1,1,1,21,5,3,3
2020010237944,1,1,1,1,50,8,3,9
2020040934750,1,1,2,1,26,6,3,9
20201378H1255,3,3,1,1,33,6,3,9
2020320372530,2,1,1,1,43,7,3,9
2020552000943,1,1,1,1,43,7,3,9
2020990994897,2,2,2,1,31,6,3,9
2021421013077,3,3,1,1,35,6,3,9
2021421041442,1,1,1,2,80,11,3,9
2021430088834,1,1,1,1,40,7,3,9
2021471029383,2,2,1,1,36,7,3,9
2022052201109,2,1,2,2,62,9,2,9
2022131136921,1,1,1,1,60,9,3,9
2022430192640,1,1,1,1,22,5,3,9
2022451134634,2,1,1,1,52,8,3,9
2022461179449,2,1,1,1,36,7,3,9
2023131340960,2,1,1,2,20,4,2,9
2023311340860,1,1,1,2,26,6,3,9
2023010461472,1,1,3,2,23,5,2,0
2023440320611,1,1,3,1,3,1,3,0
2020010257663,2,2,1,1,42,7,3,1
2021141038206,2,1,1,2,39,7,3,1
2021991097290,1,1,1,1,24,5,3,1
2024061448818,2,1,1,1,62,9,2,1
2024461516645,2,1,1,2,36,7,3,1
2024010541928,2,1,1,1,20,4,3,3
2022421139015,2,1,1,1,48,8,1,5
202234WNC1832,2,1,1,1,44,7,3,8
20201377C0630,1,1,1,1,47,8,2,9
2020140933384,1,1,1,1,35,6,2,9
2021010345277,1,2,2,-1,31,6,3,9
2022131173711,1,1,1,1,84,11,2,9
2022221171316,1,3,2,2,15,3,3,9
2022430063911,1,1,1,2,51,8,3,9
2022471221529,2,1,1,2,58,9,2,9
2022991246228,2,2,1,1,29,6,3,9
2023351383687,2,1,1,1,81,11,3,9
2024131438925,2,2,2,2,70,10,3,9
2020420994765,1,2,3,2,21,5,2,0
2020460964902,1,1,3,1,29,6,3,0
2021332100310,2,1,1,1,69,10,3,1
2023010446033,2,1,1,1,22,5,3,1
2023471299709,2,1,1,1,51,8,2,1
2024481564387,2,1,1,1,28,6,3,1
202031C085420,1,1,1,1,21,5,3,3
2021010330717,1,1,1,1,27,6,3,3
2021010324553,1,1,1,2,29,6,2,4
2020320475860,2,2,2,1,10,2,3,9
2021101083442,2,1,1,2,42,7,3,9
2021122100864,1,2,2,2,55,8,3,9
2021141050116,1,1,1,2,74,10,3,9
2021991115778,1,2,1,2,58,9,2,9
2022161191742,2,1,1,2,18,4,3,9
2022991214265,1,1,1,2,62,9,3,9
2023340NN0902,1,1,1,1,53,8,3,9
2023411333215,1,1,1,1,27,6,3,9
